idx,t_rel_s,delta_ms,len,version,payload_prefix
264,8.183806830,10.172912,30,v4,88000000ffffffffffffa8dd9f4dc5b5
265,8.196012115,12.205285,30,v4,88000000ffffffffffffa8dd9f4dc5b5
266,8.206110209,10.098094,30,v4,88000000ffffffffffffa8dd9f4dc5b5
267,8.216363295,10.253086,30,v4,88000000ffffffffffffa8dd9f4dc5b5
268,8.227572227,11.208932,30,v4,88000000ffffffffffffa8dd9f4dc5b5
269,8.237849628,10.277401,30,v4,88000000ffffffffffffa8dd9f4dc5b5
270,8.247890129,10.040501,30,v4,88000000ffffffffffffa8dd9f4dc5b5
271,8.259216108,11.325979,30,v4,88000000ffffffffffffa8dd9f4dc5b5
272,8.269138975,9.922867,30,v4,88000000ffffffffffffa8dd9f4dc5b5
273,8.279188817,10.049842,30,v4,88000000ffffffffffffa8dd9f4dc5b5
274,8.290415404,11.226587,30,v4,88000000ffffffffffffa8dd9f4dc5b5
275,8.300658265,10.242861,30,v4,88000000ffffffffffffa8dd9f4dc5b5
276,8.310800244,10.141979,30,v4,88000000ffffffffffffa8dd9f4dc5b5
277,8.320939672,10.139428,30,v4,88000000ffffffffffffa8dd9f4dc5b5
278,8.333070295,12.130623,30,v4,88000000ffffffffffffa8dd9f4dc5b5
279,8.343493264,10.422969,30,v4,88000000ffffffffffffa8dd9f4dc5b5
280,8.353543673,10.050409,30,v4,88000000ffffffffffffa8dd9f4dc5b5
281,8.363689051,10.145378,30,v4,88000000ffffffffffffa8dd9f4dc5b5
282,8.374821631,11.132580,30,v4,88000000ffffffffffffa8dd9f4dc5b5
283,8.385025021,10.203390,30,v4,88000000ffffffffffffa8dd9f4dc5b5
284,8.395070892,10.045871,30,v4,88000000ffffffffffffa8dd9f4dc5b5
285,8.406263088,11.192196,30,v4,88000000ffffffffffffa8dd9f4dc5b5
286,8.416271836,10.008748,30,v4,88000000ffffffffffffa8dd9f4dc5b5
287,8.426517553,10.245717,30,v4,88000000ffffffffffffa8dd9f4dc5b5
288,8.437799106,11.281553,30,v4,88000000ffffffffffffa8dd9f4dc5b5
289,8.447927737,10.128631,30,v4,88000000ffffffffffffa8dd9f4dc5b5
290,8.459225694,11.297957,30,v4,88000000ffffffffffffa8dd9f4dc5b5
