idx,t_rel_s,delta_ms,len,version,payload_prefix
321,6.996662622,12.030229,30,v6,88000000ffffffffffffa8dd9f4dc5b5
322,7.006760290,10.097668,30,v6,88000000ffffffffffffa8dd9f4dc5b5
323,7.018027383,11.267093,30,v6,88000000ffffffffffffa8dd9f4dc5b5
324,7.028151749,10.124366,30,v6,88000000ffffffffffffa8dd9f4dc5b5
325,7.039471619,11.319870,30,v6,88000000ffffffffffffa8dd9f4dc5b5
326,7.049380375,9.908756,30,v6,88000000ffffffffffffa8dd9f4dc5b5
327,7.060412958,11.032583,30,v6,88000000ffffffffffffa8dd9f4dc5b5
328,7.070717583,10.304625,30,v6,88000000ffffffffffffa8dd9f4dc5b5
329,7.081792065,11.074482,30,v6,88000000ffffffffffffa8dd9f4dc5b5
330,7.092149301,10.357236,30,v6,88000000ffffffffffffa8dd9f4dc5b5
331,7.103365789,11.216488,30,v6,88000000ffffffffffffa8dd9f4dc5b5
332,7.114513304,11.147515,30,v6,88000000ffffffffffffa8dd9f4dc5b5
333,7.125528258,11.014954,30,v6,88000000ffffffffffffa8dd9f4dc5b5
334,7.135708630,10.180372,30,v6,88000000ffffffffffffa8dd9f4dc5b5
335,7.146907754,11.199124,30,v6,88000000ffffffffffffa8dd9f4dc5b5
336,7.157220476,10.312722,30,v6,88000000ffffffffffffa8dd9f4dc5b5
