swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
139,H,Z,0.1812,0.0032,0.0010,0.0004,0.0036,0.1165,0.3578,0.2774,0.0456,0.1002,0.0041,0.0429,0.0002,0.9026,1.1405,7337.187
140,Z,H,0.1666,0.0029,0.0008,0.0004,0.0028,0.1140,0.3557,0.2695,0.0427,0.0722,0.0006,0.0394,0.0002,0.8602,1.0752,7388.311
141,H,Z,0.1827,0.0024,0.0009,0.0005,0.0027,0.1285,0.2674,0.1952,0.0249,0.0665,0.0006,0.0309,0.0001,0.6878,0.9098,7439.247
142,Z,H,0.1321,0.0020,0.0007,0.0001,0.0022,0.0976,0.2799,0.1504,0.0229,0.0652,0.0006,0.0388,0.0001,0.6213,0.7989,7490.067
143,H,Z,0.1764,0.0024,0.0008,0.0005,0.0020,0.0836,0.2157,0.1576,0.0249,0.0881,0.0006,0.0429,0.0001,0.5743,0.8012,7540.892
144,Z,H,0.1647,0.0033,0.0007,0.0004,0.0034,0.1136,0.3690,0.2682,0.0418,0.0846,0.0006,0.0416,0.0002,0.8836,1.0996,7592.018
145,H,Z,0.1654,0.0030,0.0007,0.0003,0.0031,0.1144,0.3594,0.2733,0.0457,0.0962,0.0007,0.0286,0.0003,0.8949,1.0984,7643.145
146,Z,H,0.1306,0.0017,0.0009,0.0002,0.0021,0.0843,0.2090,0.1548,0.0240,0.0719,0.0009,0.0401,0.0002,0.5500,0.7278,7693.898
147,H,Z,0.1786,0.0020,0.0006,0.0002,0.0022,0.1236,0.2663,0.1807,0.0275,0.0716,0.0050,0.0404,0.0001,0.6740,0.9043,7744.824
148,Z,H,0.1607,0.0027,0.0007,0.0003,0.0030,0.1102,0.3326,0.1707,0.0215,0.0812,0.0083,0.0395,0.0001,0.7225,0.9391,7795.787
149,H,Z,0.1598,0.0022,0.0007,0.0004,0.0025,0.1116,0.2852,0.1820,0.0258,0.0721,0.0007,0.0384,0.0000,0.6829,0.8886,7846.701
150,Z,H,0.1241,0.0020,0.0007,0.0003,0.0022,0.0902,0.2370,0.1889,0.0255,0.0747,0.0004,0.0273,0.0002,0.6216,0.7798,7897.509
151,H,Z,0.1188,0.0019,0.0006,0.0003,0.0024,0.0854,0.2716,0.1363,0.0219,0.0806,0.0016,0.0207,0.0001,0.5998,0.7471,7948.277
152,Z,H,0.1209,0.0020,0.0005,0.0003,0.0024,0.0878,0.2192,0.1538,0.0229,0.0985,0.0010,0.0328,0.0001,0.5876,0.7486,7999.050
